,"Date","Minimum temperature (°C)","Maximum temperature (°C)","Rainfall (mm)","Evaporation (mm)","Sunshine (hours)","Direction of maximum wind gust ","Speed of maximum wind gust (km/h)","Time of maximum wind gust","9am Temperature (°C)","9am relative humidity (%)","9am cloud amount (oktas)","9am wind direction","9am wind speed (km/h)","9am MSL pressure (hPa)","3pm Temperature (°C)","3pm relative humidity (%)","3pm cloud amount (oktas)","3pm wind direction","3pm wind speed (km/h)","3pm MSL pressure (hPa)"
,2016-07-29,10.8,16.1,0,,,WNW,46,11:52,11.9,92,,NW,19,1020.1,13.9,91,,WSW,15,1018.8
,2016-07-30,5.5,15.5,0.2,,,NNW,52,23:34,10.3,96,,N,4,1020.5,14.1,69,,N,15,1015.2
,2016-07-31,9.5,16.4,0.2,,,NNW,44,00:07,11.3,93,,NW,13,1016.2,15.9,48,,NNW,15,1013.9
,2016-08-1,8.7,15.5,0.2,,,SW,37,18:26,12.6,92,,N,7,1010.1,12.3,94,,W,13,1009.1
,2016-08-2,6.8,13.8,9.8,,,SSW,37,11:26,9.5,89,,S,13,1021.4,13.2,68,,S,20,1021.5
,2016-08-3,7.3,14.0,2.0,,,SSW,33,11:51,9.1,95,,WSW,9,1026.8,10.5,93,,SSE,15,1027.2
,2016-08-4,3.3,13.9,1.2,,,SE,26,16:17,8.8,96,,ESE,4,1031.3,12.9,61,,SE,15,1030.5
,2016-08-5,2.7,14.0,0,,,WSW,26,14:22,6.7,93,,NW,9,1032.6,13.0,52,,WSW,15,1030.3
,2016-08-6,6.6,12.1,0,,,NNE,13,16:33,8.3,93,, ,Calm,1029.5,11.8,67,,ENE,9,1026.6
,2016-08-7,7.1,15.6,0,,,ENE,13,15:48,9.7,93,, ,Calm,1027.4,14.4,48,,NNE,6,1025.0
,2016-08-8,3.2,15.4,0,,,N,28,13:08,8.6,88,,N,6,1023.6,14.9,54,,NE,13,1019.4
,2016-08-9,8.6,17.2,0,,,N,54,11:30,13.3,61,,NNE,20,1013.2,16.4,54,,N,24,1006.3
,2016-08-10,8.2,14.9,1.8,,,NNW,56,16:33,10.2,71,,N,17,1009.4,13.8,58,,NNW,31,1006.9
,2016-08-11,6.0,14.5,5.6,,,NW,48,14:19,9.1,84,,WNW,20,1018.1,14.0,59,,WNW,22,1018.6
,2016-08-12,7.2,15.7,0.2,,,NNW,52,12:13,10.1,80,,N,7,1020.2,14.3,61,,NNW,31,1015.2
,2016-08-13,5.1,15.2,2.0,,,NW,48,13:08,10.4,92,,NNW,11,1020.4,15.1,64,,NW,24,1019.2
,2016-08-14,8.3,16.6,0.2,,,NW,37,13:01,11.8,92,,NNW,7,1026.9,15.4,67,,NW,17,1026.2
,2016-08-15,8.7,18.4,0.4,,,NNW,35,13:33,11.8,92,,N,6,1030.6,17.7,53,,NNW,17,1027.1
,2016-08-16,4.2,19.8,0,,,NNW,39,16:13,11.1,91,,N,11,1025.0,18.6,40,,NNW,24,1020.4
,2016-08-17,11.1,15.1,0.2,,,NW,33,04:32,11.9,95,,SW,9,1023.0,13.9,73,,S,17,1022.8
,2016-08-18,4.8,22.6,0,,,NNE,41,08:13,13.4,92,,NNE,22,1016.4,20.4,47,,NNE,19,1011.6
,2016-08-19,13.4,13.9,1.0,,,NNW,48,07:56,13.9,78,,WNW,19,1005.9,11.2,92,,NNW,15,1005.7
,2016-08-20,6.2,13.2,11.8,,,W,54,14:40,9.1,76,,NW,26,1010.6,12.5,61,,W,24,1011.2
,2016-08-21,9.0,14.4,2.8,,,WNW,46,03:31,10.2,94,,NW,6,1015.4,11.6,93,,WNW,11,1012.4
,2016-08-22,4.7,15.6,2.8,,,NNW,28,16:58,9.9,95,,NE,4,1014.2,12.8,79,,S,19,1012.6
,2016-08-23,4.3,13.8,6.4,,,SSE,28,13:45,8.9,93,,WNW,7,1018.2,12.7,58,,S,13,1017.0
,2016-08-24,4.5,12.9,0.4,,,SSE,30,12:40,9.0,95,,W,7,1016.7,11.3,89,,S,13,1014.1
,2016-08-25,4.3,13.7,0.6,,,S,35,14:15,9.0,92,,WSW,17,1015.0,11.9,68,,SSW,20,1016.0
,2016-08-26,4.7,13.7,0,,,W,30,12:14,8.4,92,,WNW,17,1021.9,12.5,59,,WNW,19,1020.2
,2016-08-27,5.2,14.1,0.2,,,WNW,44,10:34,10.8,66,,NW,19,1021.1,13.8,57,,NNW,19,1018.1
,2016-08-28,9.8,18.8,0,,,NNW,39,00:27,11.1,71,,S,2,1020.0,17.8,45,,WNW,15,1018.7
,2016-08-29,3.2,19.3,0,,,NNE,31,12:40,11.7,90,,NNE,7,1024.3,18.8,46,,NE,15,1020.9
,2016-08-30,10.8,14.7,0,,,NNE,37,16:07,13.5,74,,NE,15,1019.4,14.1,90,,NNE,20,1014.5
,2016-08-31,10.5,17.9,2.8,,,W,48,14:38,14.2,93,,NW,11,1013.2,17.5,58,,WNW,26,1012.7
,2016-09-1,8.9,16.8,0,,,S,28,13:36,12.3,93,,W,11,1018.4,14.1,84,,S,13,1015.7
,2016-09-2,7.5,14.4,0.2,,,S,28,15:35,11.3,94,,S,7,1014.5,13.4,76,,S,15,1008.9
,2016-09-3,6.6,16.2,0,,,WNW,31,12:27,10.5,79,,W,13,1008.2,14.7,62,,WNW,17,1008.6
,2016-09-4,8.6,16.4,0,,,WNW,39,13:45,11.5,89,,WNW,19,1021.8,14.8,70,,WNW,19,1023.3
,2016-09-5,11.1,16.5,0,,,NW,31,13:10,13.5,81,,NW,9,1029.4,16.3,66,,NW,15,1027.7
,2016-09-6,7.1,20.3,0,,,S,37,14:53,13.6,81,, ,Calm,1029.5,15.8,74,,S,26,1027.9
,2016-09-7,8.3,20.1,0,,,N,30,12:47,12.8,95,,NE,9,1029.1,19.6,51,,N,17,1024.7
,2016-09-8,12.4,23.5,0,,,N,50,12:07,16.9,77,,NNE,20,1020.5,20.9,53,,NNE,19,1015.2
,2016-09-9,13.6,17.1,16.2,,,NNW,35,06:22,14.1,95,,NNE,17,1008.6,15.7,94,,NNE,6,1008.2
,2016-09-10,10.8,15.5,3.6,,,SW,41,04:35,12.2,80,,WSW,15,1016.7,14.2,79,,S,15,1016.4
,2016-09-11,6.2,17.4,0.8,,,WNW,37,10:16,11.8,86,,NW,17,1018.9,15.1,68,,WNW,17,1016.5
,2016-09-12,9.1,12.5,12.6,,,S,26,16:57,9.5,96,,S,6,1021.9,10.6,94,,S,15,1021.1
,2016-09-13,9.3,13.0,7.8,,,ESE,24,14:02,10.6,96,,E,9,1019.8,11.6,95,,ESE,13,1015.7
,2016-09-14,10.5,16.6,35.0,,,N,44,14:05,12.7,96,,SE,9,1003.4,14.2,61,,N,20,1002.9
,2016-09-15,6.5,16.1,0.8,,,WSW,44,15:27,12.1,93,,W,17,1006.1,11.8,95,,SW,15,1009.0
,2016-09-16,7.8,15.6,22.8,,,NW,30,14:56,10.1,68,,NW,11,1017.6,14.3,57,,NW,20,1016.3
,2016-09-17,9.0,20.9,0,,,NW,48,12:16,13.1,74,,NNE,9,1017.2,20.4,43,,NNW,19,1013.0
,2016-09-18,9.8,13.5,2.4,,,SW,31,18:12,10.0,93,,WSW,11,1012.0,12.1,92,,S,9,1010.1
,2016-09-19,5.9,16.3,1.4,,,W,26,08:12,9.4,93,,WNW,13,1013.9,15.9,62,,W,9,1011.2
,2016-09-20,7.3,19.5,0,,,N,39,08:34,13.6,68,,NNE,22,1013.7,17.7,54,,NNE,15,1011.2
,2016-09-21,9.4,17.2,0,,,SW,44,22:39,12.5,91,,NNE,9,1011.3,15.7,75,,S,24,1009.5
,2016-09-22,8.0,14.6,2.4,,,SSW,44,12:01,11.2,93,,WSW,19,1017.7,12.4,71,,SSW,26,1017.4
,2016-09-23,4.0,15.5,0.4,,,SE,19,16:09,11.6,85,,S,4,1017.4,14.0,83,,SE,9,1012.5
,2016-09-24,4.9,20.5,0,,,N,37,14:01,14.0,83,,NNE,9,1008.6,18.3,50,,N,20,1005.1
,2016-09-25,7.1,15.5,6.8,,,W,43,12:27,11.3,80,,W,20,1011.1,11.3,92,,S,13,1011.7
,2016-09-26,6.7,17.6,0.4,,,WNW,44,19:17,13.0,78,,NW,13,1012.6,16.2,54,,NNW,9,1008.5
,2016-09-27,5.4,16.1,7.0,,,W,44,12:44,9.8,93,,WNW,15,1011.3,15.2,58,,WSW,20,1011.5
,2016-09-28,6.4,19.5,1.2,,,NNE,46,15:17,14.6,69,,NE,9,1011.6,17.3,60,,NE,26,1002.7
,2016-09-29,12.2,17.2,3.4,,,NNE,52,03:04,12.3,74,,NW,26,989.1,16.2,47,,NNE,17,987.4
,2016-09-30,9.2,15.8,0,,,SSE,28,13:36,12.9,80,,SSW,6,991.8,14.1,72,,SSE,13,993.6
,2016-10-1,10.3,16.8,3.4,,,W,50,11:17,12.7,94,,WNW,24,1001.9,15.6,68,,WNW,24,1004.1
,2016-10-2,10.3,22.7,0,,,NNE,72,12:56,14.0,73,,NE,19,1002.8,21.1,48,,NNE,28,996.2
,2016-10-3,9.4,16.4,13.8,,,WNW,74,23:32,11.8,77,,NNW,17,994.1,15.1,52,,NW,35,993.1
,2016-10-4,9.9,15.7,1.4,,,W,76,15:14,13.8,69,,NW,35,996.2,14.8,56,,W,44,999.0
,2016-10-5,8.4,16.8,3.2,,,NW,57,13:00,10.4,77,,N,15,1012.4,15.5,60,,NW,28,1011.3
,2016-10-6,8.8,26.2,0.2,,,NW,54,14:35,13.3,81,,NNE,6,1017.1,25.2,41,,NW,31,1012.6
,2016-10-7,13.2,20.4,0,,,NNW,46,02:49,20.4,41,,WNW,19,1010.7,16.7,83,,S,11,1012.4
,2016-10-8,6.1,16.0,0,,,S,28,13:30,11.9,82,,WSW,9,1022.3,15.4,55,,SSE,11,1020.8
,2016-10-9,9.3,23.4,0,,,N,80,13:18,15.1,64,,NNE,24,1008.8,21.4,41,,N,41,998.3
,2016-10-10,10.9,15.1,4.2,,,W,69,15:14,12.1,65,,WNW,26,1007.3,12.5,58,,WNW,22,1008.2
,2016-10-11,6.0,15.6,1.8,,,W,54,14:11,9.3,88,,WNW,15,1016.1,14.9,55,,W,30,1016.6
,2016-10-12,9.1,14.7,0,,,S,54,13:03,10.9,93,,WNW,22,1016.5,13.8,75,,SSW,30,1018.4
,2016-10-13,5.5,15.0,2.6,,,S,30,11:32,11.7,67,,WSW,6,1026.1,14.3,51,,S,9,1026.0
,2016-10-14,3.4,22.0,0,,,N,30,14:51,10.7,77,,N,7,1025.4,19.6,48,,NNE,7,1020.5
,2016-10-15,9.3,25.1,0,,,N,54,22:50,15.9,65,,NNE,13,1015.6,24.0,33,,NNW,30,1009.2
,2016-10-16,15.3,21.5,0,,,N,57,23:08,18.1,52,,N,20,1000.4,15.1,91,,WNW,24,999.6
,2016-10-17,6.9,17.0,6.6,,,WNW,48,13:41,10.6,92,,WNW,15,1007.6,16.4,50,,WNW,30,1007.5
,2016-10-18,9.1,15.8,2.6,,,WNW,54,11:20,12.0,80,,WNW,20,1008.3,12.0,62,,WNW,24,1010.2
,2016-10-19,4.8,16.7,1.4,,,WNW,44,10:40,8.7,81,,WNW,19,1019.8,14.6,47,,WNW,17,1019.9
,2016-10-20,6.5,22.8,0,,,N,48,14:26,14.1,52,,NNE,19,1018.0,21.6,36,,N,30,1013.5
,2016-10-21,14.1,14.4,0,,,N,70,01:39,14.4,92,,W,24,1010.7,10.5,93,,W,17,1012.5
,2016-10-22,5.7,13.7,16.2,,,SSW,67,13:17,7.9,92,,WSW,15,1019.1,12.7,71,,SW,39,1020.6
,2016-10-23,6.7,14.4,4.0,,,SSW,39,15:08,11.9,62,,SSW,24,1026.1,13.2,59,,S,24,1026.1
,2016-10-24,9.4,16.2,0,,,SSW,20,08:59,11.2,72,,WSW,9,1023.2,16.0,62,,N,7,1019.1
,2016-10-25,7.4,26.6,0,,,NNW,56,13:01,14.2,71,,NE,11,1013.1,24.7,32,,N,28,1007.9
,2016-10-26,13.1,17.9,0,,,SW,35,11:09,14.3,93,,SSE,9,1009.9,12.2,94,,SSW,17,1012.8
,2016-10-27,8.4,15.5,0.2,,,SSW,37,10:12,12.7,67,,S,20,1021.1,14.7,54,,S,20,1021.4
,2016-10-28,3.6,16.4,0,,,S,30,15:43,11.7,79,,SSW,6,1020.3,15.6,56,,S,15,1019.0
,2016-10-29,5.7,24.4,0,,,S,28,14:44,13.8,92,,E,7,1018.8,21.1,48,,SE,4,1013.3
,2016-10-30,13.1,24.5,0,,,W,74,14:02,23.6,43,,NW,20,997.9,16.7,57,,WNW,48,999.1
,2016-10-31,5.7,16.3,0.4,,,WNW,61,15:01,9.4,76,,NW,26,1011.8,14.7,59,,WNW,20,1012.7
,2016-11-1,7.5,17.4,1.2,,,WNW,61,14:36,11.8,71,,NW,22,1010.9,16.0,74,,WNW,19,1009.8
,2016-11-2,8.1,16.6,0.6,,,W,43,10:31,12.1,80,,WNW,20,1015.6,15.5,60,,WNW,22,1016.1
,2016-11-3,6.7,20.0,0,,,W,35,13:25,13.0,74,,NW,11,1019.3,19.0,54,,W,15,1017.3
,2016-11-4,8.9,28.1,0,,,NW,69,15:13,13.7,82,,N,11,1010.1,27.3,25,,NW,35,1003.7
,2016-11-5,8.4,16.2,0.8,,,W,57,10:45,10.8,76,,W,26,1011.0,15.7,47,,WSW,28,1011.6
,2016-11-6,10.4,21.1,0.2,,,WNW,46,09:45,12.8,85,,WNW,19,1011.1,19.5,51,,W,20,1009.7
,2016-11-7,10.2,22.3,0.2,,,W,46,11:46,16.8,80,,S,7,1002.5,17.4,79,,W,17,1003.1
,2016-11-8,6.6,17.3,1.0,,,S,26,14:04,12.3,75,,NW,13,1011.6,15.6,62,,S,13,1011.4
,2016-11-9,6.3,17.6,0,,,S,31,11:38,12.3,93,,SSW,13,1014.6,16.9,60,,S,17,1012.4
,2016-11-10,9.3,17.2,0.2,,,SSE,33,13:15,12.9,85,,SSE,13,1012.9,16.2,59,,SSE,17,1012.7
,2016-11-11,6.7,18.8,0,,,SSE,35,17:19,14.3,74,,NE,7,1012.9,17.3,59,,SE,17,1009.2
,2016-11-12,11.0,24.6,0.4,,,NW,65,14:47,17.4,92,,NE,9,997.0,22.2,40,,NNW,30,995.0
,2016-11-13,11.3,19.8,0.4,,,SSW,48,14:46,14.2,74,,NW,28,992.1,15.5,93,,S,26,993.3
,2016-11-14,11.6,17.3,0.8,,,SW,54,07:52,14.0,60,,SW,39,1011.2,16.1,51,,SSW,30,1013.8
,2016-11-15,9.4,20.4,0.2,,,WSW,37,13:28,12.7,92,,W,17,1019.7,19.4,55,,WSW,20,1018.9
,2016-11-16,9.5,20.1,0,,,SE,26,16:22,14.5,92,,S,7,1024.5,19.1,66,,SE,13,1023.0
,2016-11-17,7.9,31.5,0,,,NNW,50,12:56,18.4,70,,NE,9,1018.2,30.0,29,,NNW,26,1013.8
,2016-11-18,13.4,18.6,0,,,SSE,33,14:59,16.2,87,,S,4,1016.4,18.1,68,,S,20,1017.2
,2016-11-19,6.0,20.1,0,,,S,30,16:14,15.4,69,,SE,6,1020.9,18.4,61,,SSE,15,1019.6
,2016-11-20,9.4,28.1,0,,,S,28,16:57,16.8,83,,NNE,9,1017.8,26.4,56,,SSE,9,1013.7
,2016-11-21,16.2,36.2,0,,,W,78,16:12,26.1,48,,N,20,1008.9,34.6,29,,N,28,1003.8
,2016-11-22,14.0,17.1,4.6,,,WNW,30,23:42,14.3,92,,SSW,9,1015.5,15.1,70,,S,11,1016.4
,2016-11-23,11.0,17.1,0.2,,,SSW,50,16:00,12.5,75,,SSW,24,1016.2,16.1,48,,SSW,30,1016.5
,2016-11-24,8.1,18.6,1.4,,,SSW,37,12:27,13.6,84,,SW,13,1019.2,16.4,63,,S,22,1017.2
,2016-11-25,9.3,17.8,1.8,,,SSW,39,15:01,14.1,69,,WSW,19,1018.4,15.9,66,,S,24,1019.4
,2016-11-26,10.1,19.0,0,,,WSW,39,12:25,13.8,71,,W,15,1021.1,16.8,63,,S,13,1020.5
,2016-11-27,11.0,17.9,0,,,S,26,11:49,13.0,85,,WNW,6,1020.9,16.3,71,,SSE,15,1018.5
,2016-11-28,12.2,19.3,0,,,S,28,13:19,14.7,72,,SSW,7,1016.2,17.4,62,,S,19,1014.7
,2016-11-29,9.3,19.6,0,,,S,31,15:37,14.8,72,,SE,6,1013.8,18.1,59,,S,19,1012.5
,2016-11-30,10.5,19.3,0,,,S,31,11:11,15.8,84,,S,19,1009.8,18.7,69,,SSE,17,1009.2
,2016-12-1,10.9,21.9,0,,,S,30,13:16,15.8,76,,NE,6,1009.1,18.3,64,,SSE,17,1006.6
,2016-12-2,12.3,21.1,0,,,WSW,37,10:28,16.9,68,,WNW,13,1011.1,18.2,55,,S,24,1013.1
,2016-12-3,6.3,20.9,0,,,SSE,30,16:42,16.4,60,,ESE,6,1016.6,20.0,50,,SE,15,1014.8
,2016-12-4,9.4,28.8,0,,,NW,48,16:52,17.8,87,,NE,7,1010.2,25.0,45,,NNE,7,1006.1
,2016-12-5,16.1,22.1,0,,,W,41,03:23,17.6,58,,WSW,19,1011.9,20.5,52,,S,22,1011.6
,2016-12-6,11.9,21.3,0,,,S,37,15:54,15.1,66,,SW,9,1015.1,19.8,49,,SSE,19,1014.0
,2016-12-7,8.2,25.3,0,,,ESE,26,15:52,16.1,67,,NNE,11,1015.4,23.4,33,,ENE,7,1011.5
,2016-12-8,15.4,23.0,1.6,,,WNW,83,12:07,19.9,83,,N,22,995.0,21.6,40,,W,44,997.1
,2016-12-9,8.8,17.9,0.8,,,SW,44,09:04,12.4,65,,WSW,22,1016.1,15.5,57,,SSW,22,1019.1
,2016-12-10,11.6,18.0,0,,,S,22,16:54,13.6,63,,WSW,7,1024.2,16.6,61,,SSE,9,1023.0
,2016-12-11,12.0,20.4,0,,,S,30,15:30,14.5,80,,SSW,9,1024.8,18.0,55,,SSE,13,1023.3
,2016-12-12,7.2,34.8,0,,,NW,44,14:45,16.5,77,,NNE,7,1019.2,29.9,32,,NE,13,1014.2
,2016-12-13,15.9,34.7,0,,,NW,61,17:03,29.6,19,,NNW,24,1007.4,34.5,16,,WNW,26,1003.9
,2016-12-14,13.5,20.6,0,,,SSW,48,16:20,16.8,58,,WSW,22,1011.9,18.2,45,,S,30,1014.4
,2016-12-15,8.8,18.5,0,,,SSE,35,17:03,16.1,48,,SSE,17,1019.8,17.6,46,,SSE,19,1018.2
,2016-12-16,8.6,25.5,0,,,S,30,17:26,15.9,69,,SSW,6,1011.6,24.2,49,,S,19,1006.4
,2016-12-17,12.8,20.8,0,,,WSW,70,15:30,17.3,57,,W,22,1007.6,18.8,36,,WSW,33,1012.8
,2016-12-18,7.2,18.2,0,,,SSE,35,13:24,14.7,51,,SSW,17,1022.9,16.8,46,,SSE,20,1022.8
,2016-12-19,6.0,32.0,0,,,NNW,48,12:48,15.3,65,,NE,11,1014.8,30.3,16,,NW,26,1007.8
,2016-12-20,14.7,23.9,1.2,,,WSW,41,13:06,15.5,73,,WSW,17,1008.2,21.4,32,,SW,19,1009.0
,2016-12-21,10.8,21.0,0,,,SSW,43,15:03,15.5,67,,WSW,24,1016.4,19.3,48,,S,26,1017.9
,2016-12-22,12.5,19.9,0,,,S,35,12:37,15.4,74,,SE,11,1020.9,18.4,65,,SSE,22,1019.1
