,"Date","Minimum temperature (°C)","Maximum temperature (°C)","Rainfall (mm)","Evaporation (mm)","Sunshine (hours)","Direction of maximum wind gust ","Speed of maximum wind gust (km/h)","Time of maximum wind gust","9am Temperature (°C)","9am relative humidity (%)","9am cloud amount (oktas)","9am wind direction","9am wind speed (km/h)","9am MSL pressure (hPa)","3pm Temperature (°C)","3pm relative humidity (%)","3pm cloud amount (oktas)","3pm wind direction","3pm wind speed (km/h)","3pm MSL pressure (hPa)"
,2016-08-2,8.5,13.4,14.4,1.6,5.3,S,44,02:41,11.1,65,2,S,15,1020.8,12.7,65,2,SSW,17,1021.2
,2016-08-3,8.7,12.8,2.8,0.8,3.3,S,28,11:59,10.4,92,7,SW,9,1026.3,11.0,88,7,SSW,9,1026.6
,2016-08-4,4.9,14.6,0.8,1.8,7.8,SE,26,16:21,8.2,93,1,NNE,7,1031.1,13.5,52,5,ESE,13,1029.5
,2016-08-5,3.4,14.6,0,1.0,5.9,SSW,20,15:02,6.1,88,2,NE,7,1032.5,12.5,53,7,SSW,9,1030.2
,2016-08-6,5.8,14.4,0,1.4,0.2,NE,17,19:52,7.6,79,7,NE,6,1029.7,13.5,51,7,SSE,6,1026.6
,2016-08-7,7.6,16.6,0,1.0,7.4,SW,19,15:27,10.1,71,5,NE,7,1027.5,15.6,34,5,S,7,1024.8
,2016-08-8,5.0,14.2,0,2.6,5.9,N,46,14:31,9.7,67,7,N,9,1024.4,13.7,50,4,N,28,1020.3
,2016-08-9,9.7,18.9,0,5.2,5.2,N,63,11:43,13.8,59,7,N,20,1014.5,17.2,45,7,N,31,1008.0
,2016-08-10,9.6,15.3,0,4.0,7.2,NNW,52,15:17,11.3,61,1,NNW,22,1010.8,14.9,46,7,NNW,33,1008.7
,2016-08-11,6.8,15.7,8.2,3.8,7.9,NW,35,13:09,9.7,69,1,N,11,1018.7,14.0,44,6,WNW,9,1019.3
,2016-08-12,7.7,14.1,0,3.0,5.8,NNW,46,13:49,9.6,70,8,N,19,1021.1,13.1,60,7,N,22,1017.1
,2016-08-13,7.9,15.1,1.6,3.0,6.7,N,35,14:07,10.5,78,1,NNW,17,1021.6,13.8,56,7,NNW,19,1020.3
,2016-08-14,8.5,18.7,0.2,2.4,6.3,NNW,26,12:58,11.3,79,1,NNE,9,1027.7,16.6,48,7,W,9,1026.3
,2016-08-15,10.2,18.1,0,2.6,10.3,N,41,15:22,12.4,72,1,N,13,1031.2,17.5,54,2,N,20,1027.6
